,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,truck_0,truck_1,truck_2,truck_3,depot_0,depot_1,depot_2,depot_3
f_83,11.0,119.6703806294607,59.481089431852205,64.07027391856539,2.23606797749979,80.22468448052632,23.194827009486403,43.46262762420146,88.68483523128404,82.03657720797473,80.43009387039157,18.601075237738275,23.706539182259394,69.00724599634447,55.08175741568164,41.43669871020132,70.32780389006896,58.69412236331676,7.810249675906654,40.11234224026316,53.31041174104736,74.14849964766651,29.427877939124322,79.05694150420949,44.04543109109048,55.758407437802596,24.20743687382041,117.51595636338071,63.812224534175265,84.17244204607586,99.29753269845128,85.9127464349732,34.539832078341085,21.470910553583888,6.324555320336759,111.66467659918243,105.0,55.14526271584895,63.0317380372777,48.75448697299562,75.13321502504735,46.389654018972806,54.644304369257,96.93812459502195,94.81033698917012,68.18357573492314,104.20172743289815,13.038404810405298,82.56512580987206,61.29437168288782,47.38143096192854,88.61715409558128,57.14017850864661,97.082439194738,98.2700361249552,9.899494936611665,63.788713735268246,63.8200595424354,58.309518948453004,87.11486669908874,26.019223662515376,94.79451460923254,46.22769732530488,45.12205669071391,76.40026177965623,76.90253571892151,57.07889277132134,30.610455730027933,60.07495318350236,71.02112361825881,52.009614495783374,64.07027391856539,55.94640292279746,115.26057435220423,86.0,98.41239759298622,102.53292154230269,72.71863585079137,91.0,76.02631123499285,62.433965115151864,82.07313811473277,116.66190466471906,0.0,54.230987451824994,20.396078054371138,68.26419266350405,49.0,68.60029154456998,84.38009243891595,120.61509026651682,19.0,87.5956619930462,86.02325267042627,102.9417310909429,86.05230967266364,68.94200461257273,67.1863081289633,94.41398201537736,90.60353193998566,53.46026561849464,110.9414259868693,70.03570517957252,90.0,52.354560450833695,62.39390995922599,84.8999411071645,82.09750300709517
f_84,54.3323108288245,87.93179174792243,63.8200595424354,77.98717843338096,55.44366510251645,26.019223662515376,59.77457653551382,18.439088914585774,105.4229576515476,86.35392289873113,58.137767414994535,65.76473218982953,45.880278987817846,15.524174696260024,2.23606797749979,52.49761899362675,30.805843601498726,85.60373823613078,49.03060268852505,14.142135623730951,55.0,79.40403012442127,26.92582403567252,93.40770846134703,68.24221567329127,48.373546489791295,36.40054944640259,85.72630868059116,29.0,74.72616676907762,77.02596964660685,51.419840528729765,23.40939982143925,46.17358552246078,60.07495318350236,83.54639429682169,65.29931086925804,76.57675887630658,80.62257748298549,51.088159097779204,31.78049716414141,63.12685640834652,46.14108798023731,63.324560795950255,57.0087712549569,14.0,78.5175139698144,47.38143096192854,31.400636936215164,73.7563556583431,34.40930106817051,54.57105459856901,3.1622776601683795,61.98386886924694,54.91812087098393,62.16912416947821,86.37129152675674,49.9799959983992,80.05623023850174,60.13318551349163,28.284271247461902,61.84658438426491,30.0,11.180339887498949,77.3692445355388,79.17701686727027,8.54400374531753,39.824615503479755,10.0,33.54101966249684,42.190046219457976,77.98717843338096,22.561028345356956,80.99382692526635,97.3498844375277,69.05070600652827,69.6419413859206,33.95585369269929,81.25269226308751,39.81205847478876,28.0178514522438,55.036351623268054,88.07383266328314,54.230987451824994,0.0,35.17101079013795,17.804493814764857,69.65629906907199,51.66236541235796,67.7421582177598,90.24965373894794,35.35533905932738,37.013511046643494,65.12296062065974,74.96665925596525,50.695167422546305,24.698178070456937,79.02531240052139,49.4064773081425,67.00746227100382,12.041594578792296,87.36704184073076,46.389654018972806,100.70253224224304,50.21951811795888,83.48652585896721,57.14017850864661,96.40020746865642
f_85,25.0,110.6752004741803,61.07372593840988,70.09279563550022,21.095023109728988,60.8276253029822,35.4682957019364,29.0,97.082439194738,85.28774824088158,73.40980860893181,36.359317925395686,26.570660511172846,49.25444142409901,35.6931365951495,43.41658669218482,56.586217403180434,69.83552104767315,14.035668847618199,21.18962010041709,53.009433122794285,77.31752712031083,9.055385138137417,86.1278120005379,52.80151512977634,51.97114584074513,19.026297590440446,108.45275469069469,50.99019513592785,82.20097323024831,93.23089616645332,74.81310045707235,20.808652046684813,25.079872407968907,26.68332812825267,103.83159442096611,92.65527507918802,63.694583757176716,70.51950084905593,48.010415536631214,60.440052945046304,51.92301994298868,50.21951811795888,86.6083136886985,82.87943049997388,48.83646178829912,97.04638066409278,19.849433241279208,65.30696746902278,66.49060083951716,39.56008088970496,77.80102827083971,37.8549864614954,86.21484790916237,84.38601779915912,27.16615541441225,73.40980860893181,58.52349955359813,67.23094525588644,78.77182237323191,7.810249675906654,84.62860036654276,36.6742416417845,27.784887978899608,78.00640999302557,79.05694150420949,37.013511046643494,28.0178514522438,40.01249804748511,58.0,46.57252408878007,70.09279563550022,42.44997055358225,105.20931517693668,92.19544457292888,89.69392398596462,92.65527507918802,59.39696961966999,89.26925562588724,63.7808748764079,49.57822102496216,73.43023900274328,108.78419002777932,20.396078054371138,35.17101079013795,0.0,48.041648597857254,56.64803615307419,62.625873247404705,79.6994353806851,112.16059914247963,4.123105625617661,70.66116330771806,79.84985911070852,94.89467845985885,74.65252842335616,53.600373133029585,72.56721022610694,79.81227975693966,83.6719785830358,33.13608305156178,104.78549517943789,61.71709649683789,96.1041102138717,50.24937810560445,71.30918594402827,76.15773105863909,89.28605714219886
f_86,70.09279563550022,95.75489543621255,81.05553651663777,95.524865872714,69.1158447825099,16.97056274847714,76.69419795525604,36.235341863986875,122.78843593759146,102.9271587094485,71.30918594402827,81.74350127074322,63.071388124885914,7.0710678118654755,15.811388300841896,70.2922470831599,41.593268686170845,103.40696301506973,62.00806399170998,29.410882339705484,72.34638899074369,96.26006440887103,39.01281840626232,110.75197515168747,86.02325267042627,65.21502894272147,53.31041174104736,93.64827814754524,42.37924020083418,89.69392398596462,88.81441324469807,61.032778078668514,40.70626487409524,63.15853069855251,74.43117626371358,93.02150289046077,70.83078426785913,94.36630754670864,98.29038610159185,68.62215385719105,40.01249804748511,80.91971329657564,63.00793600809346,72.06247289678588,64.38167441127949,11.0,89.1403387922662,63.324560795950255,31.953090617340916,91.28526715741155,51.73973328110612,64.00781202322104,14.866068747318506,70.178344238091,59.20304046246274,75.0066663703967,104.1393297462587,65.76473218982953,97.83659846908007,71.7007670809734,42.579337712087536,71.00704190430693,47.4236228055175,28.844410203711913,93.81364506296512,95.71833680126291,11.40175425099138,57.4543296888929,8.54400374531753,44.721359549995796,59.20304046246274,95.524865872714,38.07886552931954,88.11923740024082,114.40279716860073,79.02531240052139,78.16009211867653,44.40720662234904,95.85927185202274,50.35871324805669,41.78516483155236,67.08203932499369,97.12878049270464,68.26419266350405,17.804493814764857,48.041648597857254,0.0,87.45856161634491,66.70832032063167,81.60882305241266,98.50888284819801,49.36598018878993,37.16180835212409,78.10249675906654,85.0235261559999,60.00833275470999,34.36568055487916,96.42613753542138,53.16013544000805,79.07591289387686,15.033296378372908,98.18350166906862,60.40695324215582,117.64352935882194,67.47592163134935,101.23734488813898,68.73136110975832,113.70136322841516
f_87,38.0,89.44271909999159,18.788294228055936,15.297058540778355,51.0098029794274,90.82400563727631,26.1725046566048,51.22499389946279,40.52159917870962,34.539832078341085,51.92301994298868,35.73513677041127,30.083217912982647,84.0535543567314,71.7007670809734,17.204650534085253,62.5859409132754,16.1245154965971,54.3323108288245,60.959002616512684,21.0,27.294688127912362,61.29437168288782,30.14962686336267,5.385164807134504,30.066592756745816,38.948684188300895,87.66413177577246,56.04462507680822,44.04543109109048,65.0,66.27216610312357,48.16637831516918,31.622776601683793,47.38143096192854,79.64923100695951,85.15867542417507,7.211102550927978,14.142135623730951,21.587033144922902,68.65857557508748,6.708203932499369,31.25699921617557,73.00684899377592,75.53806987208503,80.99382692526635,71.58910531638176,38.63935817272331,82.86132994346639,13.416407864998739,37.57658845611187,67.60177512462228,72.62231062146122,74.52516353554684,84.02380615040002,56.43580423808985,17.204650534085253,37.12142238654117,10.816653826391967,60.166435825965294,54.589376255824725,70.83078426785913,41.182520563948,58.7962583843564,31.400636936215164,31.064449134018133,77.15568676384133,31.400636936215164,79.39773296511683,61.0,32.984845004941285,15.297058540778355,53.71219600798314,88.02272433866155,37.0,70.22819946431775,76.53757247260981,62.96824596572466,49.49747468305833,62.20128616033595,55.362442142665635,57.0701322935211,84.21995013059554,49.0,69.65629906907199,56.64803615307419,87.45856161634491,0.0,41.43669871020132,49.64876634922564,89.06739021662193,52.55473337388365,85.61541917201598,54.230987451824994,72.49827584156743,67.1863081289633,66.40783086353596,18.681541692269406,83.09632964216891,59.61543424315552,77.10382610480494,75.45197147855052,48.041648597857254,41.0,25.179356624028344,14.7648230602334,59.43904440685432,33.24154027718932
f_88,60.14149981501958,51.73973328110612,24.08318915758459,39.05124837953327,70.80254232723568,62.625873247404705,54.405882034941776,38.01315561749642,61.587336360651285,38.2099463490856,12.041594578792296,65.60487786742691,45.34313619501854,60.8276253029822,53.85164807134504,31.38470965295043,28.284271247461902,55.036351623268054,69.46221994724903,52.009614495783374,20.8806130178211,33.28663395418648,61.18823416311342,50.11985634456667,44.384682042344295,13.601470508735444,45.65084884205331,49.678969393496885,24.698178070456937,23.08679276123039,30.886890422961002,25.0,42.95346318982906,47.50789408087881,70.83784299369935,43.18564576337837,43.73785545725808,45.0,43.73785545725808,22.825424421026653,33.421549934136806,36.138621999185304,14.142135623730951,31.953090617340916,34.132096331752024,56.824290580701486,35.608987629529715,55.60575509783138,49.040799340956916,35.510561809129406,23.08679276123039,26.1725046566048,53.45091205957107,33.24154027718932,43.18564576337837,78.40918313565064,51.62363799656123,5.0,47.095647357266465,19.72308292331602,56.04462507680822,29.732137494637012,26.476404589747453,45.09988913511872,29.068883707497267,31.240998703626616,60.166435825965294,38.01315561749642,61.032778078668514,25.495097567963924,16.64331697709324,39.05124837953327,29.120439557122072,48.54894437575342,51.40038910358559,30.805843601498726,36.235341863986875,27.018512172212592,29.614185789921695,23.706539182259394,25.059928172283335,15.811388300841896,48.16637831516918,68.60029154456998,51.66236541235796,62.625873247404705,66.70832032063167,41.43669871020132,0.0,17.26267650163207,52.32590180780452,59.23681287847955,49.92995093127971,17.4928556845359,34.655446902326915,26.019223662515376,34.828149534535996,37.94733192202055,43.174066289845804,22.02271554554524,63.150613615387776,42.5440947723653,8.06225774829855,53.907327887774215,18.35755975068582,48.507731342539614,18.384776310850235,52.478567053607705
f_89,75.21303078589507,39.81205847478876,30.886890422961002,41.773197148410844,86.6083136886985,75.17978451685,67.89698078707183,55.14526271584895,57.28001396647874,32.28002478313795,10.816653826391969,79.20858539325141,60.74537019394976,75.27283706623525,69.87131027825369,44.598206241955516,40.718546143004666,59.90826320300064,85.86617494683223,69.1158447825099,32.526911934581186,31.016124838541646,78.44743462982075,47.51841748206689,53.85164807134504,28.653097563788805,62.24146527838174,38.07886552931954,39.293765408777,11.180339887498949,15.620499351813308,27.80287754891569,60.207972893961475,62.96824596572466,86.02325267042627,30.01666203960727,41.0,50.92150822589606,46.87216658103186,36.235341863986875,44.41846462902562,46.04345773288535,29.966648127543394,27.65863337187866,34.0147027033899,71.16881339463234,21.95449840010015,71.34423592694787,59.405386961116584,39.56008088970496,40.26164427839479,26.92582403567252,69.2314957226839,30.083217912982647,45.17742799230607,94.03190947758107,54.74486277268398,21.18962010041709,51.92301994298868,15.652475842498529,73.24616030891995,25.96150997149434,43.73785545725808,62.0,25.079872407968907,27.16615541441225,76.11832893594026,54.120236510939236,76.68767828015137,37.57658845611187,33.24154027718932,41.773197148410844,45.27692569068709,39.05124837953327,46.17358552246078,22.02271554554524,29.0,38.47076812334269,15.0,33.28663395418648,40.024992192379,16.97056274847714,34.66987164671943,84.38009243891595,67.7421582177598,79.6994353806851,81.60882305241266,49.64876634922564,17.26267650163207,0.0,39.44616584663204,76.21679604916491,58.7962583843564,6.324555320336759,23.08679276123039,29.206163733020468,47.92702786528704,39.319206502675,47.43416490252569,11.0,79.51100552753688,26.90724809414742,21.37755832643195,47.53945729601885,32.202484376209235,51.97114584074513,17.204650534085253,49.03060268852505
f_90,112.44998888394787,3.605551275463989,70.32780389006896,80.05623023850174,122.78843593759146,86.02325267042627,106.4048871058092,84.07734534343957,89.08984229416954,65.92419889539804,40.311288741492746,117.6860229593982,97.62171889492625,91.44397191723465,91.92388155425118,83.09632964216891,59.481089431852205,98.43271813782245,120.80149005703531,96.77293009927931,71.40028011149536,67.72001181334805,108.67382389517726,82.03657720797473,93.2952303175248,65.79513659838392,97.0051545022222,5.0990195135927845,62.76941930590086,46.486557196677836,24.166091947189145,38.897300677553446,91.4166286842826,99.76472322419383,123.10970717209915,9.433981132056603,29.614185789921695,89.96110270555825,85.09406559801923,74.51845409024533,59.033888572581766,85.44003745317531,66.46803743153546,26.92582403567252,34.132096331752024,87.5728268357257,17.4928556845359,107.71258050942797,68.00735254367721,78.39005038906404,73.60027173862879,35.73513677041127,90.47098982546837,28.442925306655784,41.43669871020132,130.4837154590564,92.65527507918802,57.28001396647874,90.62008607367353,33.60059523282288,104.80935072788114,28.460498941515414,75.71657678474378,88.76936408468859,61.68468205316454,63.324560795950255,97.29337079164233,90.02777349240623,96.6902270139025,56.92099788303082,68.6804193347711,80.05623023850174,71.17583859709698,11.704699910719626,78.23042886243178,22.47220505424423,20.615528128088304,56.32051136131489,43.73785545725808,50.596442562694065,64.07807737440318,38.8329756778952,5.0990195135927845,120.61509026651682,90.24965373894794,112.16059914247963,98.50888284819801,89.06739021662193,52.32590180780452,39.44616584663204,0.0,109.29318368498559,64.19501538281614,35.608987629529715,17.69180601295413,39.56008088970496,65.73431371817918,77.1621668954417,47.265209192385896,30.479501308256342,102.1077861869505,16.0,50.80354318352215,78.02563681252464,70.178344238091,90.13878188659973,36.05551275463989,82.60750571225353
f_91,21.95449840010015,107.89810007595129,57.0350769263968,65.96969000988257,20.09975124224178,61.29437168288782,31.827660925679098,27.018512172212592,92.97311439335567,81.2219182240853,70.21395872616783,33.54101966249684,22.47220505424423,50.00999900019995,36.124783736376884,39.319206502675,54.67174773134658,65.86349520030045,13.92838827718412,21.213203435596427,49.040799340956916,73.24616030891995,11.180339887498949,82.00609733428362,48.75448697299562,48.27007354458868,15.0,105.68348972285122,48.79549159502341,78.44743462982075,89.96110270555825,72.34638899074369,18.384776310850235,21.02379604162864,25.079872407968907,100.84641788382966,90.52071586106685,59.61543424315552,66.40783086353596,44.04543109109048,58.82176467941097,47.80167361086848,46.57252408878007,84.02380615040002,80.62257748298549,49.25444142409901,93.94147114027967,16.278820596099706,64.62197768561404,62.369864518050704,36.24913792078372,75.28612089887484,38.2099463490856,83.73768566183328,82.61961026293939,26.92582403567252,69.35416353759881,55.02726596879042,63.15853069855251,75.8023746329889,7.0710678118654755,82.00609733428362,33.61547262794322,26.92582403567252,74.0,75.02666192761077,38.118237105091836,24.0,41.10960958218893,55.90169943749474,43.01162633521314,65.96969000988257,40.36087214122113,102.61578825892242,88.07383266328314,86.82165628459296,90.0,57.38466694161429,85.5102333057278,61.5223536610881,47.38143096192854,70.49113419430843,105.8158778255891,19.0,35.35533905932738,4.123105625617661,49.36598018878993,52.55473337388365,59.23681287847955,76.21679604916491,109.29318368498559,0.0,69.85699678629192,76.55716818169282,91.92388155425118,72.24956747275377,52.15361924162119,68.4470598345904,78.2368199762746,80.49844718999243,34.713109915419565,101.55294185792945,58.66856057549052,91.98369420718001,46.389654018972806,67.23094525588644,73.24616030891995,85.16454661418682
f_92,84.72307831990054,61.07372593840988,72.09022125087424,87.72684879784524,89.19641248391103,22.20360331117452,86.14522621712709,44.384682042344295,111.51681487560519,87.80091115700337,48.104053883222775,94.89467845985885,72.3394774656273,30.4138126514911,37.53664875824692,69.87131027825369,23.08679276123039,101.24228365658294,83.773504164503,49.73932046178355,65.45991139621256,83.21658488546619,63.28506932918696,99.98499887483122,86.49277426467485,56.302753041036986,65.30696746902278,59.135437767890075,29.614185789921695,69.29646455628166,60.37383539249432,31.906112267087632,53.16013544000805,73.55270219373317,92.72000862812729,60.41522986797286,35.014282800023196,91.09335870413386,91.92388155425118,64.03124237432849,17.08800749063506,79.07591289387686,54.70831746635972,39.84971769034255,31.04834939252005,27.459060435491963,58.52349955359813,77.87810988975015,5.656854249492381,83.773504164503,49.25444142409901,34.0,35.38361202590826,37.36308338453881,23.021728866442675,96.56603957913983,99.36800289831733,51.884487084291386,93.92017887546851,44.654227123532216,63.071388124885914,39.56008088970496,47.01063709417264,42.95346318982906,78.81624198095213,81.02468759581859,40.45985664828782,64.1248781675256,38.600518131237564,25.079872407968907,52.630789467763066,87.72684879784524,34.0147027033899,53.009433122794285,101.25709851659784,48.104053883222775,45.12205669071391,23.259406699226016,73.7563556583431,26.40075756488817,30.4138126514911,41.86884283091664,63.788713735268246,87.5956619930462,37.013511046643494,70.66116330771806,37.16180835212409,85.61541917201598,49.92995093127971,58.7962583843564,64.19501538281614,69.85699678629192,0.0,53.41348144429457,53.75872022286245,30.528675044947494,20.0,87.20665112249179,17.0,52.15361924162119,46.09772228646444,67.35725647619564,41.88078318274385,103.60019305001319,60.728905802755904,96.20810776644555,42.20189569201838,102.39628899525607
f_93,77.33692520394123,35.510561809129406,35.4682957019364,47.38143096192854,88.23264701911646,70.68238818828917,70.83784299369935,53.9351462406472,63.60031446463138,38.600518131237564,7.0,82.13403679352427,62.625873247404705,71.56814934033156,67.1863081289633,47.50789408087881,36.68787265568828,65.30696746902278,86.95401083331349,67.7421582177598,35.805027579936315,37.12142238654117,77.88452991448301,53.75872022286245,58.137767414994535,30.479501308256342,63.13477647065839,33.61547262794322,36.22154055254967,17.46424919657298,13.416407864998739,21.93171219946131,59.77457653551382,64.81512169239521,88.09086218218096,26.248809496813376,34.713109915419565,56.04462507680822,52.46903848937962,38.948684188300895,39.81205847478876,50.11985634456667,31.400636936215164,21.37755832643195,27.730849247724095,67.446274915669,18.384776310850235,73.00684899377592,54.378304497290095,44.91102314577124,40.311288741492746,20.808652046684813,66.37017402418047,23.769728648009426,38.948684188300895,95.80187889597991,60.40695324215582,22.20360331117452,57.271284253105414,9.433981132056603,73.05477397131553,19.6468827043885,43.32435804486894,60.29925372672534,31.25699921617557,33.37663853655727,73.33484846919642,55.47071299343465,73.68174807915459,33.52610922848042,34.132096331752024,47.38143096192854,43.01162633521314,33.83784863137726,52.49761899362675,16.278820596099706,23.08679276123039,34.17601498127012,20.518284528683193,28.635642126552707,37.12142238654117,11.661903789690601,31.144823004794873,86.02325267042627,65.12296062065974,79.84985911070852,78.10249675906654,54.230987451824994,17.4928556845359,6.324555320336759,35.608987629529715,76.55716818169282,53.41348144429457,0.0,18.35755975068582,23.345235059857504,43.965895873961216,45.09988913511872,41.400483088968905,5.385164807134504,77.05841939723393,25.059928172283335,19.1049731745428,53.85164807134504,34.655446902326915,57.55866572463264,11.313708498984761,55.31726674375732
f_94,94.76286192385707,17.204650534085253,53.71219600798314,64.76109943476871,105.11898020814318,74.33034373659252,88.86506625215557,67.23094525588644,77.52418977325722,53.03772242470448,22.627416997969522,100.12492197250393,79.93122043357026,78.05767098754612,76.79192665899195,65.60487786742691,44.28317965096906,82.96987405076617,103.22790320451152,80.32434251209281,54.08326913195984,53.33854141237835,91.7877987534291,69.0,76.47875521999558,48.16637831516918,79.40403012442127,15.264337522473747,46.57252408878007,32.0624390837628,10.44030650891055,24.0,74.24284477308234,82.07313811473277,105.41821474489122,8.94427190999916,24.08318915758459,74.0,69.85699678629192,57.0087712549569,45.0111097397076,68.47627326307996,48.79549159502341,13.92838827718412,22.847319317591726,74.02702209328699,5.0,90.02777349240623,56.515484603779164,62.6418390534633,56.0357029044876,21.02379604162864,75.53806987208503,16.55294535724685,33.28663395418648,112.80514172678478,77.6659513557904,39.6232255123179,75.0,16.1245154965971,87.65842800324451,14.317821063276353,58.309518948453004,72.42237223399962,47.265209192385896,49.16299421312742,82.49242389456137,72.34638899074369,82.21921916437786,41.43669871020132,50.99019513592785,64.76109943476871,54.70831746635972,16.1245154965971,66.37017402418047,6.0,9.899494936611665,41.19465984809196,31.400636936215164,35.22782990761707,47.80167361086848,21.470910553583888,13.892443989449804,102.9417310909429,74.96665925596525,94.89467845985885,85.0235261559999,72.49827584156743,34.655446902326915,23.08679276123039,17.69180601295413,91.92388155425118,53.75872022286245,18.35755975068582,0.0,25.019992006393608,51.088159097779204,62.16912416947821,38.01315561749642,13.038404810405298,86.97700845625813,13.601470508735444,33.28663395418648,66.91038783328041,52.630789467763066,74.95331880577403,18.788294228055936,70.06425622241343
f_95,79.61155694998057,37.33630940518894,50.08991914547278,64.77653896280658,88.09086218218096,49.72926703662542,76.55716818169282,45.803929962395145,85.0881895447306,60.37383539249432,19.235384061671343,87.20665112249179,65.0,53.03772242470448,52.392747589718944,55.08175741568164,19.924858845171276,81.05553651663777,84.86459803710851,57.706152185014034,46.2709412050371,57.245087125446844,70.178344238091,74.33034373659252,69.72087205421343,37.656340767525464,61.84658438426491,35.11409973215888,23.853720883753127,40.22437072223753,30.083217912982647,1.4142135623730951,53.907327887774215,66.88796603276258,89.62700485902673,33.13608305156178,19.235384061671343,71.00704190430693,69.58448102845921,47.07440918375928,20.0,61.5223536610881,37.107950630558946,12.649110640673518,8.94427190999916,49.01020301937138,29.274562336608895,73.81734213584231,32.31098884280702,61.40032573203501,39.11521443121589,4.0,50.99019513592785,11.661903789690601,17.26267650163207,95.90099061010788,77.52418977325722,30.066592756745816,73.10950690573696,14.212670403551895,67.00746227100382,11.180339887498949,39.824615503479755,49.64876634922564,52.0,54.230987451824994,57.87054518492115,56.60388679233962,57.42821606144492,17.46424919657298,37.33630940518894,64.77653896280658,32.449961479175904,30.886890422961002,74.24957912338628,19.026297590440446,18.973665961010276,16.76305461424021,43.86342439892262,11.180339887498949,25.238858928247925,12.529964086141668,37.48332962798263,86.05230967266364,50.695167422546305,74.65252842335616,60.00833275470999,67.1863081289633,26.019223662515376,29.206163733020468,39.56008088970496,72.24956747275377,30.528675044947494,23.345235059857504,25.019992006393608,0.0,26.30589287593181,63.34824385884742,18.35755975068582,21.633307652783937,62.5859409132754,38.3275357934736,19.235384061671343,76.05918747922567,42.7551166528639,74.43117626371358,12.041594578792296,76.32168761236873
f_96,65.25335240430181,63.324560795950255,54.378304497290095,69.9714227381436,70.68238818828917,27.80287754891569,66.18912297349165,25.495097567963924,95.26804291051643,72.86288492778748,37.33630940518894,75.13321502504735,52.46903848937962,27.65863337187866,26.248809496813376,50.21951811795888,7.280109889280518,82.28000972289685,65.86349520030045,33.97057550292606,46.95742752749558,67.26812023536856,47.38143096192854,83.40863264674707,66.94027188471824,38.07886552931954,45.880278987817846,61.1310068623117,10.816653826391969,56.938563381947034,54.45181356024793,27.16615541441225,34.438350715445125,53.75872022286245,73.7360156233031,59.413803110051795,40.8166632639171,72.2357252334328,73.824115301167,44.94441010848846,7.211102550927978,59.77457653551382,36.235341863986875,38.8329756778952,32.31098884280702,23.53720459187964,55.0,58.52349955359813,16.492422502470642,65.86349520030045,29.427877939124322,30.265491900843113,24.73863375370596,37.36308338453881,31.144823004794873,78.26237921249263,80.95677859203639,35.38361202590826,75.23961722390672,37.33630940518894,45.803929962395145,37.48332962798263,27.018512172212592,26.1725046566048,63.655321851358195,65.76473218982953,31.575306807693888,44.181444068749045,31.144823004794873,10.44030650891055,33.61547262794322,69.9714227381436,14.035668847618199,56.302753041036986,85.63293758829018,45.09988913511872,45.12205669071391,10.04987562112089,62.609903369994115,16.0312195418814,11.180339887498949,32.7566787083184,63.788713735268246,68.94200461257273,24.698178070456937,53.600373133029585,34.36568055487916,66.40783086353596,34.828149534535996,47.92702786528704,65.73431371817918,52.15361924162119,20.0,43.965895873961216,51.088159097779204,26.30589287593181,0.0,69.8927750200262,26.248809496813376,44.721359549995796,36.40054944640259,64.00781202322104,27.459060435491963,88.3911760301898,42.04759208325728,77.82030583337487,34.36568055487916,86.05230967266364
f_97,56.22277118748239,78.16009211867653,15.620499351813308,3.605551275463989,69.26037828369117,96.67471230885562,44.721359549995796,61.032778078668514,26.40075756488817,16.1245154965971,45.17742799230607,54.405882034941776,46.389654018972806,91.93475947648963,81.21576201698781,29.410882339705484,64.4980619863884,21.470910553583888,72.00694410957877,72.94518489934754,24.08318915758459,10.0,75.8946638440411,14.422205101855956,24.041630560342615,32.01562118716424,53.85164807134504,76.6550715869472,59.07622195096772,30.675723300355934,53.16013544000805,62.16912416947821,60.37383539249432,48.25971404805462,65.92419889539804,68.00735254367721,79.1012010022604,15.0,8.06225774829855,28.0178514522438,70.2353187506115,21.02379604162864,34.058772731852805,66.007575322837,70.57619995437555,88.3911760301898,60.166435825965294,56.0357029044876,85.58621384311844,6.082762530298219,44.68780594300866,62.64982043070834,81.68843247363729,68.06614430096654,80.60397012554654,74.96665925596525,15.524174696260024,35.34119409414458,14.212670403551895,53.03772242470448,69.26037828369117,64.03124237432849,49.040799340956916,69.06518659932803,15.652475842498529,14.422205101855956,87.20091742636656,45.221676218380054,89.02246907382428,62.177166226839255,37.48332962798263,3.605551275463989,59.464274989274024,78.26237921249263,19.6468827043885,61.29437168288782,68.18357573492314,63.953107821277925,34.48187929913333,61.465437442517235,58.82176467941097,51.478150704935004,72.11102550927978,67.1863081289633,79.02531240052139,72.56721022610694,96.42613753542138,18.681541692269406,37.94733192202055,39.319206502675,77.1621668954417,68.4470598345904,87.20665112249179,45.09988913511872,62.16912416947821,63.34824385884742,69.8927750200262,0.0,81.04319835741924,50.24937810560445,88.20430828479978,62.24146527838174,45.880278987817846,23.53720459187964,29.0,13.0,53.23532661682466,17.4928556845359
